rkb-explorer-gdlc,http://gdlc.rkbexplorer.com/sparql,0,
iserve,http://iserve.kmi.open.ac.uk/data/execute-query,0,
intervalue,http://greek-lod.math.auth.gr/intervalue/sparql,0,
lobid-resources,http://lobid.org/sparql/,0,
lobid-organisations,http://lobid.org/sparql/,0,
meducator,http://meducator.open.ac.uk/resourcesrestapi/rest/meducator/sparql,0,
morelab,http://www.morelab.deusto.es/joseki/articles,0,
my-experiment,http://rdf.myexperiment.org/sparql/,0,
rkb-explorer-notube,http://notube.rkbexplorer.com/sparql,0,
patents-data-gov-uk,http://services.data.gov.uk/patents/sparql,0,
rkb-explorer-photos,http://photos.rkbexplorer.com/sparql,0,
reference-data-gov-uk,http://services.data.gov.uk/reference/sparql,0,
research-data-gov-uk,http://services.data.gov.uk/research/sparql,0,
rkb-explorer-foreign,http://foreign.rkbexplorer.com/sparql,0,
rkb-explorer-roni,http://roni.rkbexplorer.com/sparql,0,
statistics-data-gov-uk,http://services.data.gov.uk/statistics/sparql,0,
transport-data-gov-uk,http://services.data.gov.uk/transport/sparql,0,
vulnerapedia,http://minsky.gsi.dit.upm.es/semanticwiki/index.php/Special:SPARQLEndpoint,0,
rkb-explorer-webconf,http://webconf.rkbexplorer.com/sparql,0,
wiktionary-dbpedia,http://wiktionary.dbpedia.org/sparql,0,
testee,http://diwis.imis.athena-innovation.gr:8181/sparql,0,
